link,product_name,keywords,province2,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,itemId,shopid
www.lazada.co.th/products/-i4082275620.html,สูตรพิเศษ เร่งดอก เพิ่มการติดผลผลิต  ปุ๋ยม่วง(โกร ออแกนิค) สกัดจากอินทรีย์ธรรมชาติ,อินทรีย์,Chonburi,ชลบุรี,4.9,235,0,,155,94.00,39,Cheetahbaby,,4082275620,2118736
www.lazada.co.th/products/1-100-i4785942785.html,หัวเชื้อฮิวมิค ชนิดน้ำเข้ม ปริมาตร 1 ลิตร ชีวภาพ 100%,ชีวภาพ,Chumphon,ชุมพร,5.0,183,722,,169,105.00,38,nanthikan 6395,,4785942785,4410990
www.lazada.co.th/products/insay-organic-250-i2420928842.html,INSAY ORGANIC ปุ๋ยน้ำมูลค้างคาว ช่วยการเจริญเติบโต ส่งเสริมการติดดอก ขนาด 250 มล.,ปุ๋ยน้ำ,Samut Sakhon,สมุทรสาคร,4.9,398,0,,89,47.65,46,INSAY  ORGANIC,,2420928842,233578
www.lazada.co.th/products/1-i4836589499.html,ฟอโล่ โฉมใหม่ ปุ๋ยน้ำบำรุงหน้ายาง เพิ่มผลผลิตน้ำยาง 1ขวด,ปุ๋ยน้ำ,Ubon Ratchathani,อุบลราชธานี,5.0,6,43,,0,280.00,0,JJoeonlineshop,,4836589499,4426755
www.lazada.co.th/products/5-liquid-fertilizer-i1830150867.html,ปุ๋ย ช่องาม มีให้เลือก 5 สูตร (Liquid fertilizer) ฮอร์โมน ช่องาม ธาตุอาหารรอง ธาตุอาหารเสริม ปุ๋ยทางใบ ปุ๋ยน้ำ,ปุ๋ยน้ำ,Nakhon Ratchasima,นครราชสีมา,4.9,289,0,,38,28.13,26,Satomi-Tigers001,,1830150867,1948654
www.lazada.co.th/products/2-i5307758590.html,น้ำหมักใบหูกวาง สีเสียดและเปลือกมังคุด 2ขวด สำหรับปลากัดและปลาสวยงาม,น้ำหมัก,Bangkok,กรุงเทพฯ,5.0,10,30,,0,35.00,0,BettaFishMarket จำหน่ายอาหารปลา,,5307758590,2334007
www.lazada.co.th/products/500-ml-i4424715048.html,📌🌿น้ำหมักใบหูกวาง(500 ml) *สูตรไม่ผสมเกลือ สำหรับปลา กุ้ง ฯลฯ,น้ำหมัก,Pathum Thani,ปทุมธานี,5.0,127,389,,0,19.00,0,Khunzur.farm,,4424715048,2398951
www.lazada.co.th/products/480ml-liaojiu-i4617322659.html,น้ำหมัก ทำอาหาร เพิ่มความหอม หมักเนื้อ หมักไก่ หมักหมู ขนาด480ml  保宁料酒 料酒  liaojiu,น้ำหมัก,Chiang Rai,เชียงราย,5.0,21,93,,0,89.00,0,พริกหมาล่า1,,4617322659,4107610
www.lazada.co.th/products/green-bomb-5-i5243824060.html,ปุ๋ยน้ำหมักชีวภาพGreen Bomb(สูตรเร่งดอก ใบ ลำต้น)ขนาด 5 ลิตร,"น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ, ปุ๋ยน้ำ",Loei,เลย,0.0,0,0,,500,495.00,1,จริยา กรีนช็อป,,5243824060,4867898
www.lazada.co.th/products/green-bomb-5-i5243617725.html,ปุ๋ยน้ำหมักชีวภาพGreen Bomb(สูตรครบวงจร)ขนาด 5 ลิตร,"น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ, ปุ๋ยน้ำ",Loei,เลย,0.0,0,0,,200,195.00,3,จริยา กรีนช็อป,,5243617725,4867898
www.lazada.co.th/products/2-3-i5183882850.html,2 ขวด ส่งฟรี📮 น้ำหมักซุปเปอร์ชิวตัวช่วยเพิ่มน้ำยางได้ถึง 3 เท่า,น้ำหมัก,Nonthaburi,นนทบุรี,0.0,0,0,,0,520.00,0,FPFshop,,5183882850,4791073
www.lazada.co.th/products/psb-15-35-i5251884248.html,หัวเชื้อจุลินทรีย์สังเคราะห์แสง สูตรเข้มข้น (PSB) ปุ๋ยอินทรีย์  ปุ๋ยออร์แกนิค ขนาด 1.5 ลิตร พิเศษขวดละ 35 บาทเท่านั้น ไม่รวมค่าจัดส่ง,"อินทรีย์, ปุ๋ยอินทรีย์",Bangkok,กรุงเทพฯ,0.0,0,5,,35,27.00,23,UncleMoo Shop,,5251884248,2007404
www.lazada.co.th/products/20-i3745217243.html,แกลลอนมือสอง ขนาด 20 ลิตร สีขาวทึบ-ฝาสีแดง ใส่น้ำหมักจุลินทรีย์ น้ำยาล้างจาน พลาสติกเนื้อหนา เกรดเอ ภายในใหม่สะอาด,น้ำหมัก,Bangkok,กรุงเทพฯ,4.9,111,665,,59,55.00,7,Plearn Shop,,3745217243,482304
www.lazada.co.th/products/2-300-i4723015433.html,ปุ๋ยหมักต้มบำรุงยาง  ใช้ดีปลอดภัยไม่มีผลเสียหาย น้ำยางไหลดี เปลือกนิ่ม เปอร์เซ็นต์สูง   ต้นยางโดนยา ก้อใช้ได้ เห็นผลชัดเจน 2มีดแรก   สนใจสั่งได้เลย มีปลายทาง  ชุดแถมนี้ คุ้ม 300บาท,ปุ๋ยหมัก,Chachoengsao,ฉะเชิงเทรา,0.0,0,0,,0,300.00,0,ปุ๋ยหมักต้นบำรุงหน้ายาง2ZlqEPEW,,4723015433,2505869
www.lazada.co.th/products/-i5185013960.html,ผลิตภัณฑ์ปุ๋ยน้ำหมักต้มบำรุงรักษายาง น้ำยางออกดีไหลแบบสม่ำเสมอเปอร์เซ็นต์ดีมีน้ำหนักเปลือกนิ่มกรีดง่าย ไม่มีผลเสียกับหน้ายาง,"น้ำหมัก, ปุ๋ยน้ำ",Chachoengsao,ฉะเชิงเทรา,0.0,0,0,,0,500.00,0,ปุ๋ยหมักต้นบำรุงหน้ายาง2ZlqEPEW,,5185013960,2505869
www.lazada.co.th/products/-i2547460048.html,น้ำหมักใบหูกวาง สีเสียดและเปลือกมังคุด สำหรับปลากัด ปลาสวยงาม,น้ำหมัก,Bangkok,กรุงเทพฯ,4.9,179,0,,0,35.00,0,BettaFishMarket จำหน่ายอาหารปลา,,2547460048,2334007
www.lazada.co.th/products/-i4962755531.html,น้ำหมักขี้ค้างคาวแท้ สูตรเข้มข้น เปิดตาดอก กระตุ้นยอด ดอกดก บำรุงต้น บำรุงราก,น้ำหมัก,Lampang,ลำปาง,0.0,0,0,,0,470.00,0,โกดังขี้ค้างคาวทอง,,4962755531,2920600
www.lazada.co.th/products/105-i2644086829.html,ปุ๋ยหมักสูตรวิศวกรรมแม่โจ้  ปุ๋ยอินทรีย์ ชีวภาพ บำรุงต้นไม้ บำรุงดิน พืชโตไว ปุ๋ยหมักไม่กลับกอง ปุ๋ยแม่โจ้ (ร้านบ้านสวน105),"อินทรีย์, ปุ๋ยหมัก, ปุ๋ยอินทรีย์, ชีวภาพ",Nakhon Ratchasima,นครราชสีมา,5.0,217,0,,0,720.00,0,ฺBansuan105,,2644086829,218969
www.lazada.co.th/products/mycorrhiza-1-i2425183665.html,ไมคอไรซ่า Mycorrhiza 1กิโลกรัม เชื้อราไมคอร์ไรซ่า เชื้อราชีวภาพกระตุ้นพืชโตเร็ว,ชีวภาพ,Bangkok,กรุงเทพฯ,5.0,31,437,,290,259.00,11,My_melons,,2425183665,291531
www.lazada.co.th/products/100-i5127694951.html,ปุ๋ยหมัก แบบพลิกกอง ปุ๋ยอินทรีย์ ปุ๋ยออแกนิค 100%,"อินทรีย์, ปุ๋ยหมัก, ปุ๋ยอินทรีย์",Bangkok,กรุงเทพฯ,5.0,23,31,,0,299.00,0,น้องพี การเกษตร,,5127694951,4719000
www.lazada.co.th/products/500-i4090548094.html,หัวเชื้อจุลินทรีย์ จาวปลวก กลุ่มเชื้อราไมคอร์ไรซ่า แบบผง ขนาด 500 กรัม เร่งการย่อยสลาย ปุ๋ยอินทรีย์,"อินทรีย์, ปุ๋ยอินทรีย์",Nakhon Pathom,นครปฐม,5.0,2,5,,120,75.00,38,แก้วทวี,,4090548094,3380851
www.lazada.co.th/products/5-i2297229910.html,น้ำหมักชีวภาพ ผลไม้/พืชผัก/เศษอาหาร บรรจุ 5 ลิตร,"น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",Surin,สุรินทร์,0.0,0,0,,550,520.00,5,AS ORGANIC SHOP,,2297229910,1889742
www.lazada.co.th/products/insay-organic-i3384549891.html,INSAY ORGANIC ปุ๋ยน้ำฮอร์โมนไข่ เปิดตาดอก บำรุงผล บำรุงพืชผักทุกชนิด,ปุ๋ยน้ำ,Samut Sakhon,สมุทรสาคร,5.0,240,0,,69,50.14,27,INSAY  ORGANIC,,3384549891,233578
www.lazada.co.th/products/insay-organic-250-i5158847038.html,INSAY ORGANIC ปุ๋ยน้ำฮอร์โมนนมสด ใช้บำรุงพืชผักต่างๆ ไม้ดอก ไม้ล 250 มล.,ปุ๋ยน้ำ,Samut Sakhon,สมุทรสาคร,5.0,3,5,,79,49.00,38,อินเซส์การ์เด้นช็อป,,5158847038,4508545
www.lazada.co.th/products/-i5251855612.html,น้ำหมักจีน ใช้สำหรับหมักเนื้อสัตว์ ใช้สำหรับปรุงอาหาร ช่วยเพิ่มความหอมให้อาหาร料酒 海天料酒,น้ำหมัก,Chiang Rai,เชียงราย,5.0,4,26,,109,102.46,6,2LZDYqmp,,5251855612,4875061
www.lazada.co.th/products/1x1012-papamami-100-m-molass-i4445966.html,"1แกลลอนx10ลิตร,12กิโล papamami  กากน้ำตาลแท้100% M Molass โมลาส  กากน้ำตาลเข้มข้น อาหารจุลินทรีย์ ทำปุ๋ยหมัก อาหารสัตว์ ปรับสภาพน้ำ  บำรุงพืช  บำรุง",ปุ๋ยหมัก,Nonthaburi,นนทบุรี,4.9,104,735,,0,239.00,0,BLUE PLANET 88,,4445966,26347
www.lazada.co.th/products/bokashi-25-i5085691802.html,ปุ๋ยอินทรีย์หมักสูตรญี่ปุ่น โบกาฉิ  Bokashi  ปุ๋ยกุหลาบตัวเด็ด ปุ๋ยอินทรีย์หมักด้วยจุลินทรีย์ ส่วนผสมแน่นมีไคโตซานและไมโครเดอมา มูลรวม 2.5 กก,"อินทรีย์, ปุ๋ยอินทรีย์",Nakhon Ratchasima,นครราชสีมา,5.0,1,10,,350,200.00,43,Thaigrowth,,5085691802,29067
www.lazada.co.th/products/15-2-1-i367620620.html,กากน้ำตาลคุณภาพดี 1.5 ลิตร 2กิโลกรัม สำหรับทำน้ำหมักชีวภาพ  บรรจุ 1 ขวด,"น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",Nakhon Ratchasima,นครราชสีมา,4.7,22,90,,102,47.53,53,jvp-stores,,367620620,12080
www.lazada.co.th/products/mycorrhiza-200-i2425361109.html,ไมคอร์ไรซ่า Mycorrhiza 200กรัม เชื้อราไมคอไรซ่า จุลินทรีย์เชื้อราชีวภาพกระตุ้นพืชโตเร็ว,ชีวภาพ,Bangkok,กรุงเทพฯ,4.9,84,647,,95,75.00,21,Ship2home,,2425361109,355805
www.lazada.co.th/products/2-i5071760846.html,ฟอโล่โฉมใหม่ ปุ๋ยน้ำบำรุงหน้ายาง  2ขวด,ปุ๋ยน้ำ,Ubon Ratchathani,อุบลราชธานี,4.9,47,127,,0,520.00,0,JJoeonlineshop,,5071760846,4426755
www.lazada.co.th/products/750-ml-i4606060418.html,น้ำหมักพลูคาวเข้มข้น ปริมาณสุทธิ 750 ml,น้ำหมัก,Bangkok,กรุงเทพฯ,4.9,48,137,,0,190.00,0,Thanakit samunphrai,,4606060418,4182157
www.lazada.co.th/products/1x563-papamami-100-m-molass-i8769690.html,"(1แกลลอนx5ลิตร,6.3กิโล) papamami  กากน้ำตาลแท้100% M Molass โมลาส กากน้ำตาลเข้มข้น อาหารจุลินทรีย์ ทำปุ๋ยหมัก อาหารสัตว์ ปรับสภาพน้ำ บำรุงพืช บำรุงดิน",ปุ๋ยหมัก,Nonthaburi,นนทบุรี,4.9,129,766,,0,139.00,0,SMILE SHOP.,,8769690,30531
